"Timestamp"	"DateTimeStamp"	"DateTimeStampStartOffset"	"Number"	"GazePointXLeft"	"GazePointYLeft"	"CamXLeft"	"CamYLeft"	"DistanceLeft"	"PupilLeft"	"ValidityLeft"	"GazePointXRight"	"GazePointYRight"	"CamXRight"	"CamYRight"	"DistanceRight"	"PupilRight"	"ValidityRight"	"FixationIndex"	"GazePointX"	"GazePointY"	"Event"	"EventKey"	"Data1"	"Data2"	"Descriptor"	"StimuliName"	"StimuliID"	"MediaWidth"	"MediaHeight"	"MediaPosX"	"MediaPosY"	"MappedFixationPointX"	"MappedFixationPointY"	"FixationDuration"	"AoiIds"	"AoiNames"	"WebGroupImage"	"MappedGazeDataPointX"	"MappedGazeDataPointY"	"MicroSecondTimestamp"	"AbsoluteMicroSecondTimestamp"
35919	"15:38:33.044"	"00:00:35.918"	1800	68,49	344,57	0,73	0,48	612,69	3,26	0	87,23	355,98	0,47	0,48	613,96	3,1	0	58	78	350						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		38	350	35918887	360719314
35939	"15:38:33.064"	"00:00:35.938"	1801	79,96	343,75	0,73	0,48	612,69	3,28	0	72,75	345,78	0,47	0,48	613,96	3,06	0	58	76	345						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		36	345	35938916	360739343
35959	"15:38:33.084"	"00:00:35.958"	1802	84,13	345,52	0,73	0,48	612,69	3,28	0	71,68	345,24	0,47	0,49	613,96	3,08	0	58	78	345						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		38	345	35958780	360759207
35979	"15:38:33.104"	"00:00:35.978"	1803	87,13	347,1	0,73	0,48	611,95	3,28	0	76,98	346,57	0,47	0,49	613,05	3,07	0	58	82	347						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		42	347	35978777	360779204
35999	"15:38:33.124"	"00:00:35.998"	1804	75,83	342,78	0,73	0,48	611,95	3,23	0	90,25	359,06	0,47	0,49	613,05	3,11	0	58	83	351						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		43	351	35998631	360799058
36019	"15:38:33.144"	"00:00:36.018"	1805	73,49	355,66	0,73	0,48	611,95	3,26	0	83,18	355,02	0,47	0,49	613,05	3,1	0	58	78	355						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		38	355	36018608	360819035
36039	"15:38:33.164"	"00:00:36.038"	1806	75,94	334,43	0,73	0,48	611,95	3,24	0	91,25	346,66	0,47	0,49	613,05	3,1	0	58	84	341						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		44	341	36038543	360838970
36059	"15:38:33.184"	"00:00:36.058"	1807	82,38	337,23	0,73	0,48	611,95	3,29	0	79,78	350,85	0,47	0,49	613,05	3,07	0	58	81	344						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		41	344	36058516	360858943
36078	"15:38:33.203"	"00:00:36.078"	1808	81,91	338,17	0,74	0,48	611,84	3,3	0	81,38	344,94	0,47	0,49	613,85	3,07	0	58	82	342						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		42	342	36078391	360878818
36098	"15:38:33.223"	"00:00:36.098"	1809	75,43	340,61	0,74	0,48	611,84	3,25	0	79,46	343	0,47	0,49	613,85	3,13	0	58	77	342						"Augenblicke7.jpg"	0	1200	1024	40	0	40	346	299	0	"Content"		37	342	36098386	360898813
